STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;NSH_TAG;SH_TAG;eor
       3362;20190526;    3;   0.0;   0;-999;-999;eor
       3362;20190527;    3;   6.9;   6;-999;-999;eor
       3362;20190528;    3;   0.7;   6;-999;-999;eor
       3362;20190529;    3;   0.4;   6;-999;-999;eor
       3362;20190530;    3;   0.0;   0;-999;-999;eor
       3362;20190531;    3;   0.0;   0;-999;-999;eor
       3362;20190601;    3;   0.0;   0;-999;-999;eor
       3362;20190602;    3;   0.0;   0;-999;-999;eor
       3362;20190603;    3;  20.2;   8;-999;-999;eor
       3362;20190604;    3;   0.0;   0;-999;-999;eor
       3362;20190605;    3;   0.1;   6;-999;-999;eor
       3362;20190606;    3;   1.1;   6;-999;-999;eor
       3362;20190607;    3;   1.7;   6;-999;-999;eor
       3362;20190608;    3;   0.0;   0;-999;-999;eor
       3362;20190609;    3;   0.9;   6;-999;-999;eor
       3362;20190610;    3;  19.9;   6;-999;-999;eor
       3362;20190611;    3;   0.1;   6;-999;-999;eor
       3362;20190612;    3;   8.1;   6;-999;-999;eor
       3362;20190613;    3;   0.0;   0;-999;-999;eor
       3362;20190614;    3;   0.0;   6;-999;-999;eor
       3362;20190615;    3;  12.3;   6;-999;-999;eor
       3362;20190616;    3;   0.0;   6;-999;-999;eor
       3362;20190617;    3;   0.0;   0;-999;-999;eor
       3362;20190618;    3;   0.0;   6;-999;-999;eor
       3362;20190619;    3;   0.1;   6;-999;-999;eor
       3362;20190620;    3;   0.0;   0;-999;-999;eor
       3362;20190621;    3;   0.0;   0;-999;-999;eor
       3362;20190622;    3;  24.7;   8;-999;-999;eor
       3362;20190623;    1;   0.0;   0;-999;-999;eor
       3362;20190624;    1;   0.0;   0;-999;-999;eor
       3362;20190625;    1;   0.0;   0;-999;-999;eor
       3362;20190626;    1;   0.0;   0;-999;-999;eor
       3362;20190627;    1;   0.0;   0;-999;-999;eor
       3362;20190628;    1;   0.0;   0;-999;-999;eor
       3362;20190629;    1;   0.0;   0;-999;-999;eor
       3362;20190630;    1;   0.0;   0;-999;-999;eor
       3362;20190701;    1;   0.0;   6;-999;-999;eor
       3362;20190702;    1;   0.0;   0;-999;-999;eor
       3362;20190703;    1;   0.0;   0;-999;-999;eor
       3362;20190704;    1;   0.0;   0;-999;-999;eor
       3362;20190705;    1;   0.0;   0;-999;-999;eor
       3362;20190706;    1;   0.6;   6;-999;-999;eor
       3362;20190707;    1;   2.5;   6;-999;-999;eor
       3362;20190708;    1;   0.0;   0;-999;-999;eor
       3362;20190709;    1;   0.0;   0;-999;-999;eor
       3362;20190710;    1;   0.0;   0;-999;-999;eor
       3362;20190711;    1;   6.6;   6;-999;-999;eor
       3362;20190712;    1;   8.3;   6;-999;-999;eor
       3362;20190713;    1;   1.4;   6;-999;-999;eor
       3362;20190714;    1;   8.4;   6;-999;-999;eor
       3362;20190715;    1;   0.0;   0;-999;-999;eor
       3362;20190716;    1;   0.0;   0;-999;-999;eor
       3362;20190717;    1;   0.0;   0;-999;-999;eor
       3362;20190718;    1;   0.0;   6;-999;-999;eor
       3362;20190719;    1;   0.0;   6;-999;-999;eor
       3362;20190720;    1;   7.3;   6;-999;-999;eor
       3362;20190721;    1;   0.0;   0;-999;-999;eor
       3362;20190722;    1;   0.0;   0;-999;-999;eor
