STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201906010550;    2;   -999;  16.9;  16.1;  82.8;  14.0;eor
       3925;201906010600;    2;   -999;  17.4;  16.4;  75.8;  13.1;eor
       3925;201906010610;    2;   -999;  17.7;  16.7;  75.3;  13.3;eor
       3925;201906010620;    2;   -999;  18.4;  17.2;  69.4;  12.7;eor
       3925;201906010630;    2;   -999;  19.0;  17.9;  72.0;  13.8;eor
       3925;201906010640;    2;   -999;  18.7;  18.3;  73.5;  13.9;eor
       3925;201906010650;    2;   -999;  19.8;  18.6;  73.8;  15.0;eor
       3925;201906010700;    2;   -999;  19.5;  19.3;  70.9;  14.1;eor
       3925;201906010710;    2;   -999;  20.1;  19.6;  68.5;  14.1;eor
       3925;201906010720;    2;   -999;  20.3;  19.8;  65.5;  13.6;eor
       3925;201906010730;    2;   -999;  20.2;  20.3;  67.7;  14.0;eor
       3925;201906010740;    2;   -999;  20.9;  20.9;  68.1;  14.8;eor
       3925;201906010750;    2;   -999;  20.9;  21.1;  67.1;  14.6;eor
       3925;201906010800;    2;   -999;  21.1;  21.8;  62.6;  13.7;eor
       3925;201906010810;    2;   -999;  21.6;  22.5;  63.2;  14.3;eor
       3925;201906010820;    2;   -999;  22.2;  23.6;  64.2;  15.1;eor
       3925;201906010830;    2;   -999;  22.0;  23.7;  56.2;  12.9;eor
       3925;201906010840;    2;   -999;  22.5;  23.9;  61.1;  14.6;eor
       3925;201906010850;    2;   -999;  22.6;  24.5;  57.6;  13.8;eor
       3925;201906010900;    2;   -999;  22.8;  24.9;  52.8;  12.7;eor
       3925;201906010910;    2;   -999;  23.1;  25.4;  53.4;  13.1;eor
       3925;201906010920;    2;   -999;  22.9;  25.4;  55.2;  13.4;eor
       3925;201906010930;    2;   -999;  22.7;  25.1;  51.7;  12.3;eor
       3925;201906010940;    2;   -999;  23.0;  26.0;  55.0;  13.5;eor
       3925;201906010950;    2;   -999;  22.9;  26.2;  52.5;  12.7;eor
       3925;201906011000;    2;   -999;  23.1;  26.6;  55.2;  13.6;eor
       3925;201906011010;    2;   -999;  23.6;  28.2;  56.5;  14.5;eor
       3925;201906011020;    2;   -999;  23.5;  28.0;  54.3;  13.7;eor
       3925;201906011030;    2;   -999;  23.4;  29.2;  49.2;  12.1;eor
       3925;201906011040;    2;   -999;  23.2;  29.0;  45.8;  10.9;eor
       3925;201906011050;    2;   -999;  23.9;  30.0;  52.9;  13.7;eor
       3925;201906011100;    2;   -999;  23.6;  29.2;  49.0;  12.3;eor
       3925;201906011110;    2;   -999;  24.0;  30.5;  51.4;  13.4;eor
       3925;201906011120;    2;   -999;  24.0;  30.8;  50.0;  12.9;eor
       3925;201906011130;    2;   -999;  23.8;  30.7;  46.4;  11.6;eor
       3925;201906011140;    2;   -999;  24.3;  31.6;  47.4;  12.4;eor
       3925;201906011150;    2;   -999;  24.2;  31.6;  45.5;  11.7;eor
       3925;201906011200;    2;   -999;  24.4;  32.3;  48.4;  12.8;eor
       3925;201906011210;    2;   -999;  24.6;  33.4;  45.1;  11.9;eor
       3925;201906011220;    2;   -999;  24.6;  33.9;  49.1;  13.2;eor
       3925;201906011230;    2;   -999;  24.4;  33.0;  46.0;  12.0;eor
       3925;201906011240;    2;   -999;  24.8;  34.0;  47.7;  13.0;eor
       3925;201906011250;    2;   -999;  24.8;  35.1;  39.0;   9.9;eor
       3925;201906011300;    2;   -999;  24.7;  34.3;  39.6;  10.0;eor
       3925;201906011310;    2;   -999;  25.1;  35.2;  44.9;  12.3;eor
       3925;201906011320;    2;   -999;  25.2;  34.0;  48.2;  13.5;eor
       3925;201906011330;    2;   -999;  25.0;  33.0;  38.5;   9.9;eor
       3925;201906011340;    2;   -999;  25.4;  34.5;  46.1;  13.0;eor
       3925;201906011350;    2;   -999;  25.2;  35.7;  39.7;  10.5;eor
