STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201907210720;    2;   -999;  21.9;  23.2;  73.2;  16.9;eor
       3925;201907210730;    2;   -999;  22.3;  23.4;  71.9;  17.0;eor
       3925;201907210740;    2;   -999;  22.4;  23.9;  72.2;  17.2;eor
       3925;201907210750;    2;   -999;  22.5;  24.3;  71.7;  17.1;eor
       3925;201907210800;    2;   -999;  22.5;  24.3;  70.5;  16.9;eor
       3925;201907210810;    2;   -999;  22.8;  24.8;  68.8;  16.8;eor
       3925;201907210820;    2;   -999;  22.7;  24.3;  68.7;  16.7;eor
       3925;201907210830;    2;   -999;  22.9;  24.8;  67.3;  16.5;eor
       3925;201907210840;    2;   -999;  23.4;  25.6;  64.0;  16.2;eor
       3925;201907210850;    2;   -999;  23.6;  25.4;  64.3;  16.5;eor
       3925;201907210900;    2;   -999;  23.4;  25.9;  64.9;  16.4;eor
       3925;201907210910;    2;   -999;  23.9;  26.3;  64.4;  16.8;eor
       3925;201907210920;    2;   -999;  24.0;  26.2;  64.1;  16.8;eor
       3925;201907210930;    2;   -999;  23.8;  26.4;  61.3;  15.9;eor
       3925;201907210940;    2;   -999;  24.5;  27.3;  60.6;  16.4;eor
       3925;201907210950;    2;   -999;  24.4;  27.0;  60.2;  16.2;eor
       3925;201907211000;    2;   -999;  24.2;  27.2;  59.0;  15.7;eor
       3925;201907211010;    2;   -999;  24.7;  27.8;  56.8;  15.6;eor
       3925;201907211020;    2;   -999;  24.2;  26.8;  55.3;  14.7;eor
       3925;201907211030;    2;   -999;  24.9;  27.4;  54.0;  15.0;eor
       3925;201907211040;    2;   -999;  25.1;  28.1;  53.3;  14.9;eor
       3925;201907211050;    2;   -999;  24.7;  27.1;  53.4;  14.6;eor
       3925;201907211100;    2;   -999;  25.7;  28.4;  50.6;  14.7;eor
       3925;201907211110;    2;   -999;  25.4;  28.2;  50.6;  14.4;eor
       3925;201907211120;    2;   -999;  25.2;  27.8;  49.4;  13.9;eor
       3925;201907211130;    2;   -999;  25.6;  28.7;  50.2;  14.5;eor
       3925;201907211140;    2;   -999;  25.8;  28.7;  49.7;  14.5;eor
       3925;201907211150;    2;   -999;  26.2;  29.6;  52.6;  15.8;eor
       3925;201907211200;    2;   -999;  25.1;  28.5;  55.4;  15.5;eor
       3925;201907211210;    2;   -999;  25.6;  27.7;  51.3;  14.8;eor
       3925;201907211220;    2;   -999;  25.6;  29.5;  50.7;  14.6;eor
